timestamp,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,RShoulderPitch,RShoulderRoll,LElbowRoll,RElbowRoll,LHand,RHand
1757428325.64,-4.361155116419666,-8.57011569442551,86.41120440593049,7.286943183520283,79.46899777276832,-15.878095761646872,-2.0,88.5,1.0,1.0
1757428325.768,-5.0889240931357325,-8.456092555540408,86.93999800417214,6.941825361341947,79.18317464318119,-15.264348563790353,-2.0,88.5,1.0,1.0
1757428325.896,-5.671139274508587,-8.364874044432327,87.43806823147095,6.683849095814962,78.97826011976966,-14.76966659816398,-2.0,88.5,1.0,1.0
1757428326.023,-6.336911419606869,-8.291899235545861,86.21666793508892,6.437442048475477,79.74700088734966,-14.19659171048246,-2.0,88.5,1.0,1.0
1757428326.16,-6.6695291356854955,-8.233519388436688,84.26436146288287,6.268270913450181,81.42906829998205,-13.454406939560982,-2.0,88.5,1.0,1.0
1757428326.292,-7.135623308548396,-8.38681551074935,82.53882443879614,6.269101128408689,82.71643019612478,-12.836736646360983,-2.0,88.5,1.0,1.0
1757428326.409,-7.508498646838717,-8.509452408599481,81.61612730689136,6.584492596207928,83.96193726444271,-12.349534637011951,-2.0,88.5,1.0,1.0
1757428326.547,-8.206798917470973,-8.607561926879585,80.8343935924383,7.059341578348706,84.8416426716573,-12.043153937493797,-2.0,88.5,1.0,1.0
1757428326.688,-8.765439133976779,-8.886049541503668,80.62446459651707,7.74602879546571,85.51707698534776,-11.676530227946973,-2.0,88.5,1.0,1.0
1757428326.828,-9.412351307181424,-9.108839633202935,80.64965852486446,8.458934471138194,86.18734927796567,-11.43901608333635,-2.0,88.5,1.0,1.0
1757428326.999,-9.929881045745141,-9.487071706562348,81.34880986915866,9.087230102340929,86.77060594042241,-11.166959069113283,-2.0,88.5,1.0,1.0
1757428327.132,-9.943904836596113,-9.78965736524988,82.54967161472396,9.631340952243592,86.55690263460647,-11.107518747019741,-2.0,88.5,1.0,1.0
1757428327.301,-9.755123869276892,-10.031725892199905,83.33128985146504,10.030533911852544,86.30288539086165,-11.366562938584387,-2.0,88.5,1.0,1.0
1757428327.456,-9.404099095421513,-10.025380713759924,84.00039305316821,10.289475994441888,86.0274477712232,-11.645625095931814,-2.0,88.5,1.0,1.0
1757428327.623,-8.72327927633721,-10.020304571007939,84.38702102993041,10.472848756708926,85.86060514230309,-12.201060876617863,-2.0,88.5,1.0,1.0
1757428327.801,-8.17862342106977,-10.01624365680635,83.88424844609258,10.497165484254179,86.47382445394865,-12.917314986967256,-2.0,88.5,1.0,1.0
1757428327.928,-7.542898736855816,-10.21299492544508,82.78717094544025,10.661015108591428,86.43322566972114,-13.853821558896705,-2.0,88.5,1.0,1.0
1757428328.071,-7.034318989484653,-10.370395940356065,81.99133629706833,10.767907666151224,85.95017464094417,-14.479037265920358,-2.0,88.5,1.0,1.0
1757428328.191,-6.427455191587723,-10.496316752284852,81.30941005613838,10.540372297589624,85.93194039247975,-14.820719117593665,-2.0,88.5,1.0,1.0
1757428328.329,-5.741964153270178,-10.597053401827882,80.96073946891168,10.033622994046675,85.66734013978731,-14.670452055847036,-2.0,88.5,1.0,1.0
1757428328.455,-5.193571322616142,-10.477642721462306,80.73134713522144,9.46233605493131,86.26252111817195,-15.296175645050873,-2.0,88.5,1.0,1.0
1757428328.599,-4.754857058092915,-10.582114177169846,81.05690986965695,9.041826365004876,86.84655340644326,-16.130367129225768,-2.0,88.5,1.0,1.0
1757428328.772,-4.403885646474333,-10.665691341735876,81.52984125575297,8.659838993851555,87.39819266037892,-16.68336562947134,-2.0,88.5,1.0,1.0
1757428328.926,-4.123108517179466,-10.532553073388701,81.97073949402524,8.397244650142905,87.76789334600969,-16.970738318714602,-2.0,88.5,1.0,1.0
1757428329.084,-3.8984868137435726,-10.426042458710961,81.95524902209304,8.255478973145944,87.97598272172678,-17.22697413446982,-2.0,88.5,1.0,1.0
1757428329.251,-3.7187894509948585,-10.34083396696877,82.03928382890544,8.090625004875708,87.99168235189384,-17.475821386226123,-2.0,88.5,1.0,1.0
1757428329.409,-3.375031560795887,-10.272667173575016,82.6188307125695,7.863899366315578,88.05762995127228,-17.43722385364039,-2.0,88.5,1.0,1.0
